scenario_id,generator,condition,direction,output_len,kc_graph_score,n_nodes,n_edges,mean_degree,kc_gzip_score,kc_graph_mdl,kc_struct_entropy
dd_23322,grok-4-1-fast-reasoning,narrative_cot,1,307,10.0,6,3,1.0,243,0.581526,1.098612
dd_23322,grok-4-1-fast-reasoning,baseline_io,0,546,24.0667,15,8,1.0667,377,0.788303,2.079442
dd_21165,grok-4-1-fast-reasoning,narrative_cot,1,4041,72.381,42,29,1.381,1912,0.862472,3.271689
dd_2288,grok-4-1-fast-reasoning,standard_cot,-1,2055,42.28,25,16,1.28,1188,0.798492,2.339372
dd_2288,grok-4-1-fast-reasoning,narrative_cot,1,4572,66.3333,39,26,1.3333,2137,0.828759,2.918058
dd_23530,grok-4-1-fast-reasoning,baseline_io,0,612,19.2727,11,7,1.2727,410,0.711139,1.277034
dd_2288,grok-4-1-fast-reasoning,standard_cot_verbose,-1,6637,49.3103,29,19,1.3103,3275,0.726877,2.260234
dd_23530,grok-4-1-fast-reasoning,standard_cot,-1,3429,28.375,16,11,1.375,1905,0.653306,1.294545
dd_23322,grok-4-1-fast-reasoning,standard_cot,-1,3538,58.1667,36,21,1.1667,1806,0.820153,2.648438
dd_23322,grok-4-1-fast-reasoning,standard_cot_verbose,-1,6285,58.2571,35,22,1.2571,3016,0.768231,2.712962
dd_23530,grok-4-1-fast-reasoning,narrative_cot,1,4582,53.5862,29,23,1.5862,2207,0.780447,1.733248
dd_23534,grok-4-1-fast-reasoning,baseline_io,0,289,16.3333,9,6,1.3333,223,0.749309,1.791759
dd_23530,grok-4-1-fast-reasoning,standard_cot_verbose,-1,7171,36.1818,22,13,1.1818,3478,0.650438,2.204785
dd_23574,grok-4-1-fast-reasoning,baseline_io,0,392,10.0,6,3,1.0,272,0.557802,1.098612
dd_23534,grok-4-1-fast-reasoning,standard_cot_verbose,-1,7225,46.1034,29,16,1.1034,3513,0.701643,2.479956
dd_23534,grok-4-1-fast-reasoning,standard_cot,-1,3166,48.2414,29,18,1.2414,1632,0.787247,2.447151
dd_23574,grok-4-1-fast-reasoning,standard_cot_verbose,-1,7154,42.037,27,14,1.037,3438,0.680549,2.639057
dd_23574,grok-4-1-fast-reasoning,standard_cot,-1,2593,57.2,35,21,1.2,1405,0.849078,2.463281
dd_23534,grok-4-1-fast-reasoning,narrative_cot,1,4637,83.0943,53,29,1.0943,2157,0.875402,3.12828
dd_23574,grok-4-1-fast-reasoning,narrative_cot,1,3872,68.1905,42,25,1.1905,1893,0.84961,3.107972
dd_24304,grok-4-1-fast-reasoning,baseline_io,0,972,36.1818,22,13,1.1818,611,0.839277,2.031759
dd_24405,grok-4-1-fast-reasoning,baseline_io,0,111,6.3333,3,2,1.3333,111,0.526631,0.693147
dd_24304,grok-4-1-fast-reasoning,narrative_cot,1,4072,71.2558,43,27,1.2558,1921,0.856145,2.949012
dd_24405,grok-4-1-fast-reasoning,standard_cot,-1,1336,24.2857,14,9,1.2857,787,0.696097,1.427061
dd_24304,grok-4-1-fast-reasoning,standard_cot,-1,4564,62.05,40,21,1.05,2221,0.807557,2.978508
dd_24408,grok-4-1-fast-reasoning,baseline_io,0,440,16.3333,9,6,1.3333,331,0.697728,1.242453
dd_24304,grok-4-1-fast-reasoning,standard_cot_verbose,-1,5033,67.3,40,26,1.3,2392,0.822317,2.628675
dd_24405,grok-4-1-fast-reasoning,narrative_cot,1,4275,67.1429,42,24,1.1429,2071,0.83486,2.86744
dd_24541,grok-4-1-fast-reasoning,baseline_io,0,320,17.5556,9,7,1.5556,230,0.75926,1.277034
dd_24408,grok-4-1-fast-reasoning,narrative_cot,1,4729,72.1556,45,26,1.1556,2219,0.84197,3.078015
dd_24408,grok-4-1-fast-reasoning,standard_cot_verbose,-1,7106,63.2632,38,24,1.2632,3526,0.776025,3.004767
dd_24408,grok-4-1-fast-reasoning,standard_cot,-1,3162,51.125,32,18,1.125,1757,0.799197,2.659323
dd_24405,grok-4-1-fast-reasoning,standard_cot_verbose,-1,6592,37.1304,23,13,1.1304,3347,0.661504,2.204785
dd_24774,grok-4-1-fast-reasoning,baseline_io,0,427,16.3333,9,6,1.3333,291,0.701173,1.56071
dd_24541,grok-4-1-fast-reasoning,standard_cot,-1,2321,59.4118,34,24,1.4118,1239,0.874073,2.296332
dd_24541,grok-4-1-fast-reasoning,standard_cot_verbose,-1,7489,41.0769,26,14,1.0769,3542,0.672982,2.441015
dd_24774,grok-4-1-fast-reasoning,standard_cot,-1,2435,47.4074,27,19,1.4074,1333,0.81147,2.205155
dd_24541,grok-4-1-fast-reasoning,narrative_cot,1,4849,114.1389,72,41,1.1389,2260,0.945962,3.348239
dd_24774,grok-4-1-fast-reasoning,narrative_cot,1,4479,66.4211,38,27,1.4211,2064,0.832098,2.390016
dd_24774,grok-4-1-fast-reasoning,standard_cot_verbose,-1,5790,48.1333,30,17,1.1333,2876,0.729953,2.67012
dd_25448,grok-4-1-fast-reasoning,baseline_io,0,484,19.0,12,6,1.0,321,0.729423,1.791759
dd_25109,grok-4-1-fast-reasoning,standard_cot_verbose,-1,7274,30.0526,19,10,1.0526,3522,0.606557,2.302585
dd_25109,grok-4-1-fast-reasoning,standard_cot,-1,2246,64.15,40,23,1.15,1189,0.893004,2.642319
dd_25109,grok-4-1-fast-reasoning,narrative_cot,1,4960,86.1481,54,31,1.1481,2452,0.878217,3.148793
dd_25448,grok-4-1-fast-reasoning,narrative_cot,1,4187,61.0769,39,21,1.0769,2032,0.812942,3.044522
dd_25448,grok-4-1-fast-reasoning,standard_cot_verbose,-1,7686,39.1667,24,14,1.1667,3730,0.662427,2.304619
dd_25448,grok-4-1-fast-reasoning,standard_cot,-1,3539,41.2,25,15,1.2,1744,0.73798,2.153532
dd_25698,grok-4-1-fast-reasoning,baseline_io,0,773,24.0667,15,8,1.0667,489,0.747164,2.079442
dd_25109,grok-4-1-fast-reasoning,baseline_io,0,380,17.5556,9,7,1.5556,273,0.737367,1.277034
dd_26556,grok-4-1-fast-reasoning,baseline_io,0,2,0.0,0,0,0.0,22,0.0,0.0
dd_25698,grok-4-1-fast-reasoning,standard_cot,-1,3030,43.1111,27,15,1.1111,1654,0.761514,2.488328
dd_25698,grok-4-1-fast-reasoning,standard_cot_verbose,-1,7691,48.1333,30,17,1.1333,3606,0.706795,2.557794
dd_26556,grok-4-1-fast-reasoning,standard_cot,-1,2300,43.2308,26,16,1.2308,1214,0.791755,2.339372
dd_25698,grok-4-1-fast-reasoning,narrative_cot,1,4327,86.2692,52,33,1.2692,2111,0.895351,2.876671
dd_27271,grok-4-1-fast-reasoning,baseline_io,0,306,18.0909,11,6,1.0909,229,0.773692,1.791759
dd_26556,grok-4-1-fast-reasoning,narrative_cot,1,4168,57.2941,34,22,1.2941,2017,0.802699,2.602381
dd_26556,grok-4-1-fast-reasoning,standard_cot_verbose,-1,7322,46.1034,29,16,1.1034,3411,0.700592,2.685945
dd_27668,grok-4-1-fast-reasoning,baseline_io,0,633,25.2,15,9,1.2,403,0.786599,2.197225
dd_27271,grok-4-1-fast-reasoning,standard_cot,-1,3643,57.3939,33,23,1.3939,1988,0.817528,2.14039
dd_27668,grok-4-1-fast-reasoning,narrative_cot,1,4517,49.3103,29,19,1.3103,2127,0.760107,2.798513
dd_27271,grok-4-1-fast-reasoning,standard_cot_verbose,-1,7124,60.4706,34,25,1.4706,3531,0.768027,1.915217
dd_27271,grok-4-1-fast-reasoning,narrative_cot,1,5659,81.3333,48,32,1.3333,2561,0.855014,2.954331
dd_27668,grok-4-1-fast-reasoning,standard_cot,-1,3150,39.3043,23,15,1.3043,1639,0.738708,2.523211
dd_27668,grok-4-1-fast-reasoning,standard_cot_verbose,-1,7878,38.2174,23,14,1.2174,3732,0.656056,2.205598
dd_28339,grok-4-1-fast-reasoning,baseline_io,0,741,31.1579,19,11,1.1579,478,0.829225,1.972247
dd_28339,grok-4-1-fast-reasoning,standard_cot,-1,2909,43.2308,26,16,1.2308,1585,0.768445,2.096353
dd_28339,grok-4-1-fast-reasoning,standard_cot_verbose,-1,7110,52.1875,32,19,1.1875,3667,0.731982,2.227525
dd_28339,grok-4-1-fast-reasoning,narrative_cot,1,3969,62.05,40,21,1.05,1977,0.821167,2.912494
dd_28341,grok-4-1-fast-reasoning,standard_cot,-1,4016,49.0968,31,17,1.0968,2024,0.765954,2.557794
dd_28341,grok-4-1-fast-reasoning,standard_cot_verbose,-1,7459,33.2,20,12,1.2,3572,0.629054,2.253858
dd_28550,grok-4-1-fast-reasoning,baseline_io,0,1129,24.0667,15,8,1.0667,674,0.706946,2.079442
dd_28341,grok-4-1-fast-reasoning,baseline_io,0,424,15.1111,9,5,1.1111,285,0.676518,1.609438
dd_28550,grok-4-1-fast-reasoning,standard_cot,-1,3848,30.0526,19,10,1.0526,1953,0.653332,2.163956
dd_28341,grok-4-1-fast-reasoning,narrative_cot,1,5461,47.0667,30,16,1.0667,2614,0.728273,2.685945
dd_29132,grok-4-1-fast-reasoning,baseline_io,0,397,17.2,10,6,1.2,272,0.725606,1.56071
dd_28550,grok-4-1-fast-reasoning,narrative_cot,1,4666,44.3077,26,17,1.3077,2145,0.732245,1.950409
dd_28550,grok-4-1-fast-reasoning,standard_cot_verbose,-1,7220,31.3333,18,12,1.3333,3482,0.620095,2.094729
dd_29184,grok-4-1-fast-reasoning,baseline_io,0,349,19.0,12,6,1.0,252,0.770043,1.791759
dd_29132,grok-4-1-fast-reasoning,standard_cot_verbose,-1,7214,57.2,35,21,1.2,3561,0.751308,2.582424
dd_29132,grok-4-1-fast-reasoning,standard_cot,-1,4017,58.2571,35,22,1.2571,2132,0.809662,2.626165
dd_29132,grok-4-1-fast-reasoning,narrative_cot,1,4558,69.4872,39,29,1.4872,2105,0.841566,2.512229
dd_29184,grok-4-1-fast-reasoning,narrative_cot,1,4807,63.1795,39,23,1.1795,2286,0.809967,3.075221
dd_29184,grok-4-1-fast-reasoning,standard_cot,-1,3297,53.25,32,20,1.25,1741,0.807428,2.692311
dd_29465,grok-4-1-fast-reasoning,baseline_io,0,779,38.2174,23,14,1.2174,500,0.883893,2.40364
dd_29184,grok-4-1-fast-reasoning,standard_cot_verbose,-1,5298,46.1034,29,16,1.1034,2706,0.727022,2.772589
dd_29978,grok-4-1-fast-reasoning,baseline_io,0,270,20.4545,11,8,1.4545,212,0.835779,1.073543
dd_29465,grok-4-1-fast-reasoning,narrative_cot,1,2768,72.2273,44,27,1.2273,1323,0.900662,2.846324
dd_29465,grok-4-1-fast-reasoning,standard_cot,-1,2591,67.1429,42,24,1.1429,1418,0.888029,2.751916
dd_29465,grok-4-1-fast-reasoning,standard_cot_verbose,-1,7489,48.1333,30,17,1.1333,3411,0.708904,2.476247
dd_29978,grok-4-1-fast-reasoning,standard_cot,-1,2472,58.3529,34,23,1.3529,1388,0.8618,2.148366
dd_29978,grok-4-1-fast-reasoning,narrative_cot,1,5709,75.3636,44,30,1.3636,2744,0.837072,2.809489
dd_30143,grok-4-1-fast-reasoning,baseline_io,0,545,22.0,14,7,1.0,364,0.759604,1.94591
dd_29978,grok-4-1-fast-reasoning,standard_cot_verbose,-1,6127,53.3548,31,21,1.3548,3162,0.75187,2.065816
dd_30143,grok-4-1-fast-reasoning,standard_cot,-1,2270,39.3043,23,15,1.3043,1235,0.770013,2.211069
dd_30143,grok-4-1-fast-reasoning,narrative_cot,1,5150,55.1765,34,20,1.1765,2429,0.77219,2.857103
dd_30340,grok-4-1-fast-reasoning,baseline_io,0,168,12.1429,7,4,1.1429,141,0.719094,1.386294
dd_30340,grok-4-1-fast-reasoning,standard_cot,-1,1424,24.2857,14,9,1.2857,831,0.689987,1.522955
dd_30143,grok-4-1-fast-reasoning,standard_cot_verbose,-1,3214,48.1333,30,17,1.1333,1621,0.783146,2.751667
dd_30352,grok-4-1-fast-reasoning,baseline_io,0,912,35.4,20,14,1.4,591,0.84389,2.168223
dd_30340,grok-4-1-fast-reasoning,standard_cot_verbose,-1,6972,53.25,32,20,1.25,3356,0.739116,2.83094
dd_32489,grok-4-1-fast-reasoning,baseline_io,0,497,18.0909,11,6,1.0909,309,0.713428,1.791759
dd_30352,grok-4-1-fast-reasoning,standard_cot,-1,4496,62.2105,38,23,1.2105,2409,0.813397,2.690829
dd_30352,grok-4-1-fast-reasoning,narrative_cot,1,4601,77.234,47,29,1.234,2253,0.862246,3.319493
dd_30352,grok-4-1-fast-reasoning,standard_cot_verbose,-1,7253,55.1765,34,20,1.1765,3650,0.74245,2.692311
dd_30340,grok-4-1-fast-reasoning,narrative_cot,1,3646,66.25,40,25,1.25,1798,0.850031,3.107972
dd_33126,grok-4-1-fast-reasoning,baseline_io,0,226,18.4,10,7,1.4,188,0.825323,1.94591
dd_32489,grok-4-1-fast-reasoning,standard_cot,-1,2814,39.1667,24,14,1.1667,1504,0.746209,2.168223
dd_32489,grok-4-1-fast-reasoning,narrative_cot,1,6284,50.3793,29,20,1.3793,2782,0.736997,2.761626
dd_32489,grok-4-1-fast-reasoning,standard_cot_verbose,-1,5148,58.0,38,19,1.0,2556,0.779178,2.944439
dd_33126,grok-4-1-fast-reasoning,standard_cot,-1,1647,45.0345,29,15,1.0345,948,0.833471,2.615631
dd_33126,grok-4-1-fast-reasoning,narrative_cot,1,4365,68.1163,43,24,1.1163,2162,0.835528,3.040727
dd_33409,grok-4-1-fast-reasoning,baseline_io,0,918,25.4286,14,10,1.4286,565,0.748312,1.973001
dd_33126,grok-4-1-fast-reasoning,standard_cot_verbose,-1,3219,45.0345,29,15,1.0345,1785,0.764353,2.70805
dd_33409,grok-4-1-fast-reasoning,standard_cot,-1,3165,46.1034,29,16,1.1034,1652,0.773479,2.479956
dd_33470,grok-4-1-fast-reasoning,baseline_io,0,402,21.0769,13,7,1.0769,304,0.786556,1.94591
dd_33409,grok-4-1-fast-reasoning,standard_cot_verbose,-1,7552,51.4483,29,21,1.4483,3610,0.727039,1.789728
dd_33409,grok-4-1-fast-reasoning,narrative_cot,1,4537,71.1818,44,26,1.1818,2163,0.843503,2.737976
dd_33470,grok-4-1-fast-reasoning,standard_cot,-1,2540,48.0323,31,16,1.0323,1419,0.803405,2.772589
dd_34029,grok-4-1-fast-reasoning,baseline_io,0,330,15.1111,9,5,1.1111,245,0.705664,1.609438
dd_33470,grok-4-1-fast-reasoning,narrative_cot,1,4242,91.1034,58,32,1.1034,2046,0.906743,3.189454
dd_33470,grok-4-1-fast-reasoning,standard_cot_verbose,-1,4262,46.0,30,15,1.0,2229,0.742615,2.70805
dd_34930,grok-4-1-fast-reasoning,baseline_io,0,397,15.1111,9,5,1.1111,259,0.683935,1.332179
dd_34029,grok-4-1-fast-reasoning,standard_cot,-1,2925,51.125,32,18,1.125,1558,0.806995,2.553237
dd_35156,grok-4-1-fast-reasoning,baseline_io,0,233,10.6,5,4,1.6,189,0.623464,1.039721
dd_34029,grok-4-1-fast-reasoning,standard_cot_verbose,-1,7451,47.0667,30,16,1.0667,3701,0.702897,2.685945
dd_34930,grok-4-1-fast-reasoning,standard_cot,-1,2645,40.12,25,14,1.12,1355,0.757048,2.341994
dd_34029,grok-4-1-fast-reasoning,narrative_cot,1,4608,88.1636,55,32,1.1636,2199,0.891663,3.173103
dd_34930,grok-4-1-fast-reasoning,narrative_cot,1,4462,63.1795,39,23,1.1795,1966,0.817144,2.8944
dd_34930,grok-4-1-fast-reasoning,standard_cot_verbose,-1,7228,44.0714,28,15,1.0714,3294,0.690973,2.523211
dd_35542,grok-4-1-fast-reasoning,baseline_io,0,355,21.0769,13,7,1.0769,263,0.803158,1.747868
dd_35156,grok-4-1-fast-reasoning,standard_cot,-1,2334,55.1765,34,20,1.1765,1252,0.850963,2.484367
dd_35156,grok-4-1-fast-reasoning,narrative_cot,1,3491,68.35,40,27,1.35,1792,0.86364,3.122425
dd_35156,grok-4-1-fast-reasoning,standard_cot_verbose,-1,5598,48.1333,30,17,1.1333,2766,0.732805,2.639341
dd_35542,grok-4-1-fast-reasoning,standard_cot,-1,3279,45.0345,29,15,1.0345,1768,0.76261,2.615631
dd_36686,grok-4-1-fast-reasoning,baseline_io,0,384,18.0909,11,6,1.0909,263,0.744269,1.56071
dd_35542,grok-4-1-fast-reasoning,standard_cot_verbose,-1,7101,56.0556,36,19,1.0556,3496,0.744988,2.798513
dd_35542,grok-4-1-fast-reasoning,narrative_cot,1,4526,85.1111,54,30,1.1111,2303,0.883997,3.245126
dd_36686,grok-4-1-fast-reasoning,standard_cot,-1,3907,51.3333,30,20,1.3333,1943,0.783301,2.293413
dd_36686,grok-4-1-fast-reasoning,standard_cot_verbose,-1,7706,53.3548,31,21,1.3548,3563,0.73261,2.177604
dd_36686,grok-4-1-fast-reasoning,narrative_cot,1,4016,68.2683,41,26,1.2683,1961,0.847585,2.938182
dd_37016,grok-4-1-fast-reasoning,baseline_io,0,265,13.4286,7,5,1.4286,202,0.693329,1.332179
dd_37404,grok-4-1-fast-reasoning,baseline_io,0,674,21.0769,13,7,1.0769,446,0.724283,1.94591
dd_37016,grok-4-1-fast-reasoning,standard_cot,-1,2107,43.0,28,14,1.0,1212,0.7938,2.639057
dd_37016,grok-4-1-fast-reasoning,standard_cot_verbose,-1,7141,49.0968,31,17,1.0968,3615,0.716282,2.751667
dd_37404,grok-4-1-fast-reasoning,narrative_cot,1,5490,64.3158,38,25,1.3158,2483,0.803828,2.844305
dd_37490,grok-4-1-fast-reasoning,baseline_io,0,330,12.1429,7,4,1.1429,245,0.635781,1.386294
dd_37404,grok-4-1-fast-reasoning,standard_cot_verbose,-1,6959,52.4,30,21,1.4,3504,0.737464,2.309633
dd_37016,grok-4-1-fast-reasoning,narrative_cot,1,4322,108.194,67,40,1.194,2203,0.947606,3.55025
dd_37490,grok-4-1-fast-reasoning,narrative_cot,1,5161,59.1351,37,21,1.1351,2434,0.787059,3.044522
dd_37725,grok-4-1-fast-reasoning,baseline_io,0,337,15.1111,9,5,1.1111,247,0.703128,1.609438
dd_37490,grok-4-1-fast-reasoning,standard_cot_verbose,-1,7575,39.3043,23,15,1.3043,3583,0.666161,2.430791
dd_37490,grok-4-1-fast-reasoning,standard_cot,-1,3390,53.25,32,20,1.25,1806,0.804666,2.38889
dd_37404,grok-4-1-fast-reasoning,standard_cot,-1,3136,74.2444,45,28,1.2444,1652,0.893792,2.898746
dd_3811,grok-4-1-fast-reasoning,baseline_io,0,736,25.0,16,8,1.0,487,0.761889,2.079442
dd_37725,grok-4-1-fast-reasoning,narrative_cot,1,5308,54.2121,33,20,1.2121,2430,0.766091,2.510529
dd_37725,grok-4-1-fast-reasoning,standard_cot,-1,2863,62.05,40,21,1.05,1476,0.854854,3.044522
dd_37725,grok-4-1-fast-reasoning,standard_cot_verbose,-1,7052,58.0811,37,20,1.0811,3478,0.754085,2.787788
dd_3811,grok-4-1-fast-reasoning,narrative_cot,1,5233,56.1429,35,20,1.1429,2397,0.774039,2.649159
dd_38395,grok-4-1-fast-reasoning,baseline_io,0,543,16.3333,9,6,1.3333,361,0.674477,1.242453
dd_3811,grok-4-1-fast-reasoning,standard_cot_verbose,-1,7183,45.1429,28,16,1.1429,3458,0.698286,2.360609
dd_3811,grok-4-1-fast-reasoning,standard_cot,-1,4108,47.0667,30,16,1.0667,2135,0.753185,2.599302
dd_38395,grok-4-1-fast-reasoning,standard_cot_verbose,-1,7048,39.1667,24,14,1.1667,3457,0.668905,2.40364
dd_38395,grok-4-1-fast-reasoning,standard_cot,-1,2161,37.1304,23,13,1.1304,1189,0.757556,2.564949
dd_38858,grok-4-1-fast-reasoning,baseline_io,0,599,21.0769,13,7,1.0769,397,0.737619,1.747868
dd_38395,grok-4-1-fast-reasoning,narrative_cot,1,3844,88.1636,55,32,1.1636,1880,0.91124,3.465736
dd_39199,grok-4-1-fast-reasoning,baseline_io,0,305,11.3333,6,4,1.3333,226,0.621175,1.386294
dd_38858,grok-4-1-fast-reasoning,standard_cot_verbose,-1,6304,38.0833,24,13,1.0833,2998,0.669547,2.564949
dd_38858,grok-4-1-fast-reasoning,standard_cot,-1,2963,49.0968,31,17,1.0968,1560,0.79508,2.557794
dd_39199,grok-4-1-fast-reasoning,narrative_cot,1,3590,48.2414,29,18,1.2414,1750,0.775164,2.813355
dd_39199,grok-4-1-fast-reasoning,standard_cot,-1,2167,30.0526,19,10,1.0526,1218,0.702153,2.163956
dd_40622,grok-4-1-fast-reasoning,baseline_io,0,306,14.25,8,5,1.25,225,0.696541,1.332179
dd_39199,grok-4-1-fast-reasoning,standard_cot_verbose,-1,6486,40.12,25,14,1.12,3239,0.679705,2.639057
dd_38858,grok-4-1-fast-reasoning,narrative_cot,1,5146,57.3939,33,23,1.3939,2410,0.784494,3.014947
dd_40622,grok-4-1-fast-reasoning,standard_cot_verbose,-1,7139,28.0,18,9,1.0,3416,0.591316,2.197225
dd_42086,grok-4-1-fast-reasoning,baseline_io,0,434,19.2727,11,7,1.2727,298,0.75129,1.277034
dd_40622,grok-4-1-fast-reasoning,standard_cot,-1,3669,43.1111,27,15,1.1111,1903,0.743766,2.395908
dd_40622,grok-4-1-fast-reasoning,narrative_cot,1,4309,69.4,40,28,1.4,2115,0.846114,3.047277
dd_42086,grok-4-1-fast-reasoning,standard_cot,-1,2651,53.25,32,20,1.25,1474,0.829757,2.83094
dd_42112,grok-4-1-fast-reasoning,baseline_io,0,574,27.0588,17,9,1.0588,373,0.817226,2.043192
dd_42086,grok-4-1-fast-reasoning,standard_cot_verbose,-1,7330,46.4615,26,19,1.4615,3659,0.706928,2.232694
dd_42086,grok-4-1-fast-reasoning,narrative_cot,1,4389,76.0612,49,26,1.0612,2051,0.8594,3.258097
dd_42112,grok-4-1-fast-reasoning,narrative_cot,1,5102,51.2258,31,19,1.2258,2430,0.756826,2.72555
dd_42185,grok-4-1-fast-reasoning,baseline_io,0,337,18.0909,11,6,1.0909,260,0.760911,1.56071
dd_42112,grok-4-1-fast-reasoning,standard_cot_verbose,-1,7313,36.0435,23,12,1.0435,3567,0.645459,2.369382
dd_42112,grok-4-1-fast-reasoning,standard_cot,-1,3256,58.1667,36,21,1.1667,1631,0.828573,2.648438
dd_42185,grok-4-1-fast-reasoning,standard_cot,-1,2562,50.1613,31,18,1.1613,1423,0.816694,2.553237
dd_42468,grok-4-1-fast-reasoning,baseline_io,0,879,26.125,16,9,1.125,570,0.757501,1.889159
dd_42185,grok-4-1-fast-reasoning,standard_cot_verbose,-1,7524,60.3714,35,24,1.3714,3631,0.762089,2.416616
dd_42185,grok-4-1-fast-reasoning,narrative_cot,1,4824,90.2963,54,35,1.2963,2374,0.894982,3.144314
dd_42521,grok-4-1-fast-reasoning,baseline_io,0,359,13.0,8,4,1.0,250,0.64672,1.386294
dd_42468,grok-4-1-fast-reasoning,standard_cot,-1,5184,59.0526,38,20,1.0526,2656,0.784248,2.995732
dd_42468,grok-4-1-fast-reasoning,standard_cot_verbose,-1,5479,60.1892,37,22,1.1892,2745,0.786757,2.838989
dd_42468,grok-4-1-fast-reasoning,narrative_cot,1,4456,92.25,56,35,1.25,2175,0.907684,3.342356
dd_42521,grok-4-1-fast-reasoning,standard_cot,-1,3405,53.1515,33,19,1.1515,1757,0.801901,2.72555
dd_42860,grok-4-1-fast-reasoning,baseline_io,0,487,23.3846,13,9,1.3846,338,0.798286,1.676988
dd_42521,grok-4-1-fast-reasoning,standard_cot_verbose,-1,6960,44.0714,28,15,1.0714,3339,0.693923,2.615631
dd_42521,grok-4-1-fast-reasoning,narrative_cot,1,4399,78.08,50,27,1.08,2083,0.865862,3.141804
dd_43164,grok-4-1-fast-reasoning,baseline_io,0,327,16.0,10,5,1.0,248,0.723225,1.609438
dd_42860,grok-4-1-fast-reasoning,narrative_cot,1,4499,62.2973,37,24,1.2973,2109,0.815097,2.694154
dd_42860,grok-4-1-fast-reasoning,standard_cot_verbose,-1,1529,31.3333,18,12,1.3333,884,0.751312,2.094729
dd_43621,grok-4-1-fast-reasoning,baseline_io,0,299,15.5,8,6,1.5,229,0.726384,1.56071
dd_42860,grok-4-1-fast-reasoning,standard_cot,-1,3405,73.0638,47,25,1.0638,1797,0.876557,3.087042
dd_43164,grok-4-1-fast-reasoning,narrative_cot,1,4711,57.2941,34,22,1.2941,2239,0.791079,2.965016
dd_43164,grok-4-1-fast-reasoning,standard_cot_verbose,-1,7469,42.28,25,16,1.28,3608,0.682986,2.133382
dd_43164,grok-4-1-fast-reasoning,standard_cot,-1,2279,53.3548,31,21,1.3548,1294,0.848013,2.212109
dd_4447,grok-4-1-fast-reasoning,baseline_io,0,894,27.25,16,10,1.25,563,0.76964,1.886697
dd_43621,grok-4-1-fast-reasoning,standard_cot,-1,1987,42.037,27,14,1.037,1138,0.795306,2.540036
dd_43621,grok-4-1-fast-reasoning,narrative_cot,1,4692,76.2609,46,29,1.2609,2254,0.857759,2.87122
dd_43621,grok-4-1-fast-reasoning,standard_cot_verbose,-1,7076,64.2308,39,24,1.2308,3500,0.779251,2.614589
dd_45919,grok-4-1-fast-reasoning,baseline_io,0,243,14.25,8,5,1.25,189,0.725643,1.332179
dd_4447,grok-4-1-fast-reasoning,standard_cot_verbose,-1,7620,67.3,40,26,1.3,3605,0.784168,2.684657
dd_4447,grok-4-1-fast-reasoning,narrative_cot,1,3544,99.322,59,39,1.322,1758,0.952275,2.882009
dd_46372,grok-4-1-fast-reasoning,baseline_io,0,303,17.5556,9,7,1.5556,229,0.766487,1.153742
dd_45919,grok-4-1-fast-reasoning,narrative_cot,1,4603,60.2778,36,23,1.2778,2284,0.804888,2.8944
dd_45919,grok-4-1-fast-reasoning,standard_cot,-1,1915,35.2381,21,13,1.2381,1083,0.758151,2.458311
dd_4447,grok-4-1-fast-reasoning,standard_cot,-1,3584,55.1765,34,20,1.1765,1927,0.806385,2.926418
dd_47246,grok-4-1-fast-reasoning,baseline_io,0,106,10.0,6,3,1.0,109,0.713102,1.098612
dd_45919,grok-4-1-fast-reasoning,standard_cot_verbose,-1,6757,45.3846,26,18,1.3846,3341,0.707636,2.813355
dd_46372,grok-4-1-fast-reasoning,standard_cot,-1,2155,37.0,24,12,1.0,1197,0.753494,2.484907
dd_46372,grok-4-1-fast-reasoning,narrative_cot,1,3556,59.2222,36,22,1.2222,1767,0.82508,2.815205
dd_46372,grok-4-1-fast-reasoning,standard_cot_verbose,-1,7189,44.0714,28,15,1.0714,3499,0.691394,2.615631
dd_47246,grok-4-1-fast-reasoning,standard_cot,-1,1620,31.1579,19,11,1.1579,933,0.741549,1.972247
dd_47246,grok-4-1-fast-reasoning,standard_cot_verbose,-1,5787,37.2727,22,14,1.2727,3027,0.674498,2.106577
dd_4744,grok-4-1-fast-reasoning,baseline_io,0,492,21.3333,12,8,1.3333,348,0.768029,1.494175
dd_4829,grok-4-1-fast-reasoning,baseline_io,0,899,30.0526,19,10,1.0526,552,0.792901,2.163956
dd_4744,grok-4-1-fast-reasoning,standard_cot_verbose,-1,7007,37.0,24,12,1.0,3408,0.653185,2.484907
dd_4744,grok-4-1-fast-reasoning,narrative_cot,1,4921,63.1,40,22,1.1,2267,0.805633,3.028029
dd_4744,grok-4-1-fast-reasoning,standard_cot,-1,2349,54.0286,35,18,1.0286,1274,0.840996,2.890372
dd_48722,grok-4-1-fast-reasoning,baseline_io,0,523,15.1111,9,5,1.1111,355,0.653893,1.332179
dd_4829,grok-4-1-fast-reasoning,standard_cot,-1,3854,45.0345,29,15,1.0345,1957,0.747692,2.70805
dd_4829,grok-4-1-fast-reasoning,narrative_cot,1,5190,77.234,47,29,1.234,2355,0.850107,3.01463
dd_47246,grok-4-1-fast-reasoning,narrative_cot,1,3194,45.1429,28,16,1.1429,1677,0.768403,2.685945
dd_4829,grok-4-1-fast-reasoning,standard_cot_verbose,-1,7715,58.0,38,19,1.0,3694,0.743968,2.944439
