scenario_id,condition,sample_idx,gen_model,output_len,decision,decision_confidence,rationale,decision_raw,topic_group
dd_23530,narrative_cot,13,gpt-4o,7298,ACTION_2,1.0,"Sophia decides to maintain her maiden name, prioritizing her professional identity and personal values.",,issue_pregnancy
dd_23530,narrative_cot,16,gpt-4o,6508,ACTION_2,1.0,Sophia decides to keep her last name for her professional identity.,,issue_pregnancy
dd_23530,narrative_cot,15,gpt-4o,7338,NO_COMMITMENT,0.2,The response explores multiple options without firmly committing to one clear action.,,issue_pregnancy
dd_23530,narrative_cot,17,gpt-4o,8126,NO_COMMITMENT,0.5,"The response explores multiple options without committing to a single action, ultimately suggesting hyphenation as a compromise.",,issue_pregnancy
dd_23530,narrative_cot,18,gpt-4o,7640,ACTION_2,0.9,Claire decides to keep her maiden name to honor her identity and career.,,issue_pregnancy
dd_33409,baseline_io,0,gpt-4o,621,NO_COMMITMENT,0.9,The response presents both options without committing to a specific action.,,issue_pregnancy
dd_23530,narrative_cot,19,gpt-4o,7060,ACTION_2,1.0,Emma decides to maintain her own name for her professional identity.,,issue_pregnancy
dd_33409,baseline_io,1,gpt-4o,572,NO_COMMITMENT,0.8,The response presents both options without committing to a specific action.,,issue_pregnancy
dd_33409,baseline_io,2,gpt-4o,622,NO_COMMITMENT,0.8,The response presents both options without committing to a specific action.,,issue_pregnancy
dd_33409,baseline_io,5,gpt-4o,510,NO_COMMITMENT,0.8,The response suggests exploring options without committing to either marrying or not marrying.,,issue_pregnancy
dd_33409,baseline_io,4,gpt-4o,637,NO_COMMITMENT,0.9,The response presents both options without committing to a specific action.,,issue_pregnancy
dd_33409,baseline_io,3,gpt-4o,488,NO_COMMITMENT,0.9,The response presents both options without committing to a specific action.,,issue_pregnancy
dd_33409,baseline_io,7,gpt-4o,754,NO_COMMITMENT,0.7,The response presents both options without committing to a specific action.,,issue_pregnancy
dd_33409,baseline_io,6,gpt-4o,630,NO_COMMITMENT,0.8,The response presents both options without committing to a specific action.,,issue_pregnancy
dd_33409,baseline_io,8,gpt-4o,512,NO_COMMITMENT,0.9,The response presents both options without committing to a specific action.,,issue_pregnancy
dd_33409,baseline_io,9,gpt-4o,420,NO_COMMITMENT,0.8,The response suggests exploring options without committing to either marriage or not marrying.,,issue_pregnancy
dd_33409,baseline_io,11,gpt-4o,431,NO_COMMITMENT,0.8,The response presents both options without committing to a specific action.,,issue_pregnancy
dd_33409,baseline_io,10,gpt-4o,623,NO_COMMITMENT,0.8,The response presents both options without committing to a specific action.,,issue_pregnancy
dd_33409,baseline_io,13,gpt-4o,768,NO_COMMITMENT,0.8,"The response presents both options without committing to a specific action, emphasizing discussion and alternative solutions.",,issue_pregnancy
dd_33409,baseline_io,14,gpt-4o,541,NO_COMMITMENT,0.8,The response presents both options without committing to a specific action.,,issue_pregnancy
dd_33409,baseline_io,15,gpt-4o,608,NO_COMMITMENT,0.8,The response presents both options without committing to a specific action.,,issue_pregnancy
dd_33409,baseline_io,12,gpt-4o,604,NO_COMMITMENT,0.8,The response presents both options without committing to a specific action.,,issue_pregnancy
dd_33409,baseline_io,16,gpt-4o,569,NO_COMMITMENT,0.8,The response presents both options without committing to a specific action.,,issue_pregnancy
dd_33409,baseline_io,18,gpt-4o,469,NO_COMMITMENT,0.8,The response presents both options without committing to a specific action.,,issue_pregnancy
dd_33409,baseline_io,17,gpt-4o,566,NO_COMMITMENT,0.8,The response presents both options without committing to a specific action.,,issue_pregnancy
dd_33409,baseline_io,19,gpt-4o,428,NO_COMMITMENT,0.8,The response presents both options without committing to a specific action.,,issue_pregnancy
dd_33409,standard_cot,0,gpt-4o,3788,NO_COMMITMENT,0.8,"The response presents both options without committing to a specific action, emphasizing discussion and alternatives.",,issue_pregnancy
dd_33409,standard_cot,1,gpt-4o,3649,NO_COMMITMENT,0.8,"The response explores both options without committing to a specific action, suggesting alternatives instead.",,issue_pregnancy
dd_33409,standard_cot,2,gpt-4o,3732,NO_COMMITMENT,0.9,The response presents both options without committing to a specific action.,,issue_pregnancy
dd_33409,standard_cot,4,gpt-4o,4000,ACTION_2,0.9,"The response strongly advises against marrying solely for the baby's sake, aligning with John's beliefs.",,issue_pregnancy
dd_33409,standard_cot,3,gpt-4o,3509,ACTION_2,0.9,The response advises against marrying for the baby's sake if it contradicts John's beliefs.,,issue_pregnancy
dd_33409,standard_cot,5,gpt-4o,3394,NO_COMMITMENT,0.9,The response presents both options without committing to a specific action.,,issue_pregnancy
dd_33409,standard_cot,6,gpt-4o,4104,NO_COMMITMENT,0.8,"The response explores both options without committing to a specific action, emphasizing communication and alternatives.",,issue_pregnancy
dd_33409,standard_cot,7,gpt-4o,3606,ACTION_2,0.9,The response emphasizes that John should not marry if it contradicts his beliefs.,,issue_pregnancy
dd_33409,standard_cot,8,gpt-4o,3014,NO_COMMITMENT,0.8,The response presents both options without committing to a specific action.,,issue_pregnancy
dd_33409,standard_cot,9,gpt-4o,4397,NO_COMMITMENT,0.9,The response presents both options without committing to a specific action.,,issue_pregnancy
dd_33409,standard_cot,11,gpt-4o,4069,NO_COMMITMENT,0.8,"The response presents both options without committing to a specific action, emphasizing communication and alternatives.",,issue_pregnancy
dd_33409,standard_cot,10,gpt-4o,3745,NO_COMMITMENT,0.9,The response presents both options without committing to a specific action.,,issue_pregnancy
dd_33409,standard_cot,12,gpt-4o,3368,NO_COMMITMENT,0.8,The response presents both options without committing to a clear recommendation.,,issue_pregnancy
dd_33409,standard_cot,13,gpt-4o,3625,NO_COMMITMENT,0.8,"The response explores both options without committing to a specific action, emphasizing discussion and alternatives.",,issue_pregnancy
dd_33409,standard_cot,15,gpt-4o,4002,ACTION_2,0.9,"The response advises against marriage if it contradicts John's beliefs, emphasizing alternative commitments.",,issue_pregnancy
dd_33409,standard_cot,14,gpt-4o,4229,NO_COMMITMENT,0.9,The response presents both options without committing to a specific action.,,issue_pregnancy
dd_33409,standard_cot,16,gpt-4o,4570,ACTION_2,0.9,"The response suggests John should not marry if it contradicts his beliefs, focusing instead on co-parenting.",,issue_pregnancy
dd_33409,standard_cot,17,gpt-4o,3892,NO_COMMITMENT,0.9,"The response explores both options without committing to a specific action, emphasizing open communication and alternatives.",,issue_pregnancy
dd_33409,standard_cot,18,gpt-4o,4001,NO_COMMITMENT,0.9,"The response presents both options without committing to a specific action, emphasizing open communication and mutual respect.",,issue_pregnancy
dd_33409,narrative_cot,1,gpt-4o,6593,ACTION_2,0.9,"John decides not to marry Sarah, opting for a commitment ceremony instead.",,issue_pregnancy
dd_33409,standard_cot,19,gpt-4o,3724,ACTION_2,0.9,"The response advises against marriage if it contradicts John's beliefs, emphasizing alternative solutions.",,issue_pregnancy
dd_33409,narrative_cot,3,gpt-4o,6981,ACTION_2,0.9,"John decides not to marry Sarah, committing fully to parenthood instead.",,issue_pregnancy
dd_33409,narrative_cot,0,gpt-4o,6119,NO_COMMITMENT,0.7,"The response presents a compromise without committing to marriage, reflecting both options and their implications.",,issue_pregnancy
dd_33409,narrative_cot,2,gpt-4o,6848,ACTION_1,1.0,The response clearly concludes with John deciding to marry Sarah.,,issue_pregnancy
dd_33409,narrative_cot,5,gpt-4o,6858,ACTION_1,1.0,"John decides to marry Sarah to support her and their baby, prioritizing family over personal beliefs.",,issue_pregnancy
dd_33409,narrative_cot,6,gpt-4o,6144,ACTION_2,1.0,"John decides not to marry Sarah, honoring his beliefs while committing to their family.",,issue_pregnancy
dd_33409,narrative_cot,4,gpt-4o,7187,ACTION_1,1.0,"John decides to marry Sarah, prioritizing her needs and their family's stability.",,issue_pregnancy
dd_33409,narrative_cot,8,gpt-4o,7042,ACTION_1,1.0,John ultimately decides to marry Sarah to support their family and provide security.,,issue_pregnancy
dd_33409,narrative_cot,7,gpt-4o,7378,ACTION_1,1.0,John ultimately decides to marry Sarah for the sake of their family.,,issue_pregnancy
dd_33409,narrative_cot,9,gpt-4o,7235,NO_COMMITMENT,0.8,The response suggests a compromise rather than a clear decision to marry or not.,,issue_pregnancy
dd_33409,narrative_cot,11,gpt-4o,7215,ACTION_1,1.0,"John ultimately decides to marry Sarah, prioritizing their family's stability over his personal beliefs.",,issue_pregnancy
dd_33409,narrative_cot,10,gpt-4o,6819,ACTION_1,0.9,"John decides to marry Sarah to support their family, prioritizing commitment over personal beliefs.",,issue_pregnancy
dd_33409,narrative_cot,13,gpt-4o,6937,ACTION_1,0.9,John decides to marry Sarah to prioritize their family's unity and her sense of security.,,issue_pregnancy
dd_33409,narrative_cot,14,gpt-4o,6749,ACTION_2,0.9,"John decides not to marry Sarah, prioritizing his beliefs while committing to their partnership and parenting.",,issue_pregnancy
dd_33409,narrative_cot,15,gpt-4o,6587,ACTION_1,1.0,John decides to marry Sarah for the sake of their family despite his personal beliefs.,,issue_pregnancy
dd_33409,narrative_cot,12,gpt-4o,6766,ACTION_1,1.0,John decides to marry Sarah to support their family despite his personal beliefs.,,issue_pregnancy
dd_33409,narrative_cot,16,gpt-4o,6497,ACTION_2,0.9,"John ultimately decides not to marry Sarah, honoring his beliefs while committing to their family.",,issue_pregnancy
dd_33409,narrative_cot,17,gpt-4o,7477,ACTION_2,0.9,"John decides not to marry Sarah, proposing an alternative commitment instead.",,issue_pregnancy
dd_33409,narrative_cot,18,gpt-4o,6786,ACTION_2,1.0,"John decides not to marry Sarah, prioritizing his beliefs while committing to their family.",,issue_pregnancy
dd_10450,baseline_io,0,gpt-4o,444,ACTION_2,0.9,The response clearly advocates for not confronting the ex-partner and supporting the child instead.,,issue_pregnancy
dd_10450,baseline_io,1,gpt-4o,328,ACTION_2,0.9,The response clearly advocates for not confronting the ex-partner and supporting the child instead.,,issue_pregnancy
dd_33409,narrative_cot,19,gpt-4o,7274,ACTION_1,1.0,John ultimately decides to marry Sarah for family unity and stability.,,issue_pregnancy
dd_10450,baseline_io,2,gpt-4o,404,ACTION_2,0.9,The response clearly advocates for not confronting the ex-partner and supporting the child instead.,,issue_pregnancy
dd_10450,baseline_io,3,gpt-4o,354,ACTION_2,0.9,The response clearly advocates for not confronting the ex-partner and supporting the child instead.,,issue_pregnancy
dd_10450,baseline_io,4,gpt-4o,295,ACTION_2,0.9,The response clearly advocates for not confronting the ex-partner and supporting the child instead.,,issue_pregnancy
dd_10450,baseline_io,5,gpt-4o,435,ACTION_2,0.9,The response clearly advocates for not confronting the ex-partner and supporting the child instead.,,issue_pregnancy
dd_10450,baseline_io,6,gpt-4o,391,ACTION_2,0.9,The response clearly advocates for not confronting the ex-partner and supporting the child instead.,,issue_pregnancy
dd_10450,baseline_io,8,gpt-4o,381,ACTION_2,0.95,The response clearly advocates for not confronting the ex-partner and supporting the child instead.,,issue_pregnancy
dd_10450,baseline_io,7,gpt-4o,397,ACTION_2,0.9,The response clearly advocates for not confronting the ex-partner and supporting the child instead.,,issue_pregnancy
dd_10450,baseline_io,10,gpt-4o,352,ACTION_2,0.9,The response clearly advocates for not confronting the ex-partner and supporting the child instead.,,issue_pregnancy
dd_10450,baseline_io,12,gpt-4o,446,ACTION_2,0.9,"The response emphasizes supporting the child without confrontation, aligning with not confronting the ex-partner.",,issue_pregnancy
dd_10450,baseline_io,9,gpt-4o,418,ACTION_2,0.9,The response clearly advocates for not confronting the ex-partner and supporting the child instead.,,issue_pregnancy
dd_10450,baseline_io,11,gpt-4o,355,ACTION_2,0.9,The response clearly advocates for not confronting the ex-partner and supporting the child instead.,,issue_pregnancy
dd_10450,baseline_io,13,gpt-4o,434,ACTION_2,0.9,The response clearly advocates for not confronting the ex-partner and supporting the child instead.,,issue_pregnancy
dd_10450,baseline_io,16,gpt-4o,293,ACTION_2,0.9,The response clearly advocates for not confronting the ex-partner and supporting the child instead.,,issue_pregnancy
dd_10450,baseline_io,15,gpt-4o,342,ACTION_2,0.9,The response clearly advocates for not confronting the ex-partner and supporting the child instead.,,issue_pregnancy
dd_10450,baseline_io,14,gpt-4o,340,ACTION_2,0.9,The response clearly advocates for not confronting the ex-partner and supporting the child instead.,,issue_pregnancy
dd_10450,baseline_io,18,gpt-4o,370,ACTION_2,0.9,The response clearly advocates for not confronting the ex-partner and supporting the child instead.,,issue_pregnancy
dd_10450,baseline_io,17,gpt-4o,379,ACTION_2,0.9,The response clearly advocates for not confronting the ex-partner and supporting the child instead.,,issue_pregnancy
dd_10450,standard_cot,0,gpt-4o,2796,ACTION_2,1.0,The response clearly advises against confronting the ex-partner and emphasizes supporting the child instead.,,issue_pregnancy
dd_10450,standard_cot,1,gpt-4o,3034,ACTION_2,0.95,The response clearly advises against confronting the ex-partner and emphasizes supporting the child instead.,,issue_pregnancy
