model,scaffold,arm,item_id,sample_idx,gold_verdict,n_votes,consensus,source,verdict,noncommittal,at_fault,not_at_fault,output_len,post_sha256,recognized,mem_score,n_sections,complied,finish_reason,truncated,protocol,agent_scaffold,stake_nudge,stake_intervention,r3r4_reasoning_effort,r3r4_thinking_budget,n_agents,moderator_model,synthesis_verdict,synthesis_len,verdict_revised,r3_labels,n_r3_accept,n_r3_accept_with_mod,n_r3_reject,n_r3_unparsed,n_objectors,n_objections_stated,n_modifications_addressed,addressed_roles,addressed_parsed,n_revised,n_accept,n_reject,n_vote_unparsed,unanimous_accept,rejecting_roles,vote_writer_advocate,vote_counterparty,vote_neutral_adjudicator,mean_agent_sections,n_calls,prompt_tokens,completion_tokens,empty_calls,transcript_truncated_calls,seat_models,seat_role_ids,r0_verdicts,r2_verdicts
multivendor,deliberation_ncot,as_asker,l2rNcDBsPgM3OEO6wRAcaf6r8XIhkFMl,0,NTA,52,0.9423,scruples,NTA,0,0,1,725,a2ab6f4f3999dade590e5550ca400dc0330c1aa906bdd9b6dfdfe754b9273053,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,847,0,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,reader_1_noedge|reader_2_noedge|reader_3_noedge,1,0,3,0,0,1,,,,,3.333,17,28251,9485,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,NTA|NTA|NTA,NTA|NTA|NTA
multivendor,deliberation_ncot,as_asker,lflu8CQbK7wmzmPFk3G7w7CfMJfNLkp7,0,NTA,147,0.9048,scruples,ESH,0,1,0,791,746de6dba808af1c6c7c9fe4e6cac54f0087713e42e1f1be41a80949fac245cc,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,ESH,640,0,REJECT|ACCEPT_WITH_MODIFICATION|ACCEPT,1,1,1,0,2,2,2,reader_1_noedge|reader_2_noedge|reader_3_noedge,1,2,3,0,0,1,,,,,5.0,17,31391,10942,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,ESH|ESH|ESH,NTA|ESH|ESH
multivendor,deliberation_ncot,as_asker,lipC3n0v6gJXBrXDNdEK48iUtqWE0pNx,0,NTA,83,0.9759,scruples,NTA,0,0,1,833,258d6bf5657f432ec512a7e719de121ecd1af14546d03fbab241dd6ff489db8e,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,826,0,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,,1,0,3,0,0,1,,,,,5.0,17,32171,11060,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,NTA|NTA|NTA,NTA|NTA|NTA
multivendor,deliberation_ncot,as_asker,mHba0bwH8nPMLPBCVDJ2dUvTlHRfs84Z,0,NTA,66,0.9394,scruples,NTA,0,0,1,737,1486da318fcbc885e933353378998ed7e8b845f86ba54892e6ce930ba0a90db5,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,873,0,ACCEPT|ACCEPT_WITH_MODIFICATION|ACCEPT,2,1,0,0,1,1,1,reader_2_noedge,1,1,3,0,0,1,,,,,3.333,17,26089,8266,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,NTA|NTA|NTA,NTA|NTA|NTA
multivendor,deliberation_ncot,as_asker,lkS0PwLOUis2dJuBXSkzaW59PjgVBIhY,0,NTA,138,0.9275,scruples,NTA,0,0,1,1010,1f9f175337577b3f96eab55974115fe25252fefb0d708e8c709f4566dd7494fc,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,901,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT,1,2,0,0,2,2,2,reader_1_noedge|reader_2_noedge|reader_3_noedge,1,2,3,0,0,1,,,,,5.0,17,32613,11998,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,ESH|NTA|NTA,NTA|NTA|NTA
multivendor,deliberation_ncot,as_asker,mIZc7gyAQIGZFOKEoyebiAjrlNkDOdB1,0,NTA,88,0.9205,scruples,ESH,0,1,0,957,fd8abd1ba82e5fe3b4d3ac5bcd969de43e572611f30106ebb3e432911bbb939e,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,998,1,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,reader_1_noedge,1,1,2,1,0,0,reader_3_noedge,,,,5.0,17,33899,13271,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,ESH|NTA|NTA,ESH|NTA|NTA
multivendor,deliberation_ncot,as_asker,mg0bvsxYxZlQasri7kzMBV7UJZOi39AB,0,NTA,54,0.9074,scruples,NTA,0,0,1,771,8a321dc0e63ba92d6620d14cc2f76eef86d24d832d170d0c4cdd44fd920bb7f2,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,947,0,ACCEPT|ACCEPT_WITH_MODIFICATION|ACCEPT,2,1,0,0,1,1,1,reader_2_noedge,1,1,3,0,0,1,,,,,3.333,17,31493,10927,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,NTA|NTA|NTA,NTA|NTA|NTA
multivendor,deliberation_ncot,as_asker,mSBTAbLdMZnbNFhbRjMJJJakvOtyjvDA,0,NTA,63,0.9206,scruples,NTA,0,0,1,1090,5136145cd1154a1eecc4df300afcc27e0e4bc6d1eb9097ee992cbb9b196b1888,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,835,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT,1,2,0,0,2,2,1,reader_2_noedge|reader_3_noedge,1,2,3,0,0,1,,,,,3.333,17,34373,14555,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,ESH|NTA|NTA,ESH|NTA|NTA
multivendor,deliberation_ncot,as_asker,miuTvZ0LegVWKWpkQojcam3Jc3kSYsGB,0,NTA,93,0.9785,scruples,NTA,0,0,1,719,6ba20c1942b34c83b66cb96247fc9a635f597c18a32c7e1426d031f78310080b,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,948,0,ACCEPT|ACCEPT_WITH_MODIFICATION|ACCEPT,2,1,0,0,1,1,1,reader_2_noedge,1,1,3,0,0,1,,,,,3.333,17,35182,12518,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,ESH|NTA|NTA,NTA|NTA|NTA
multivendor,deliberation_ncot,as_asker,n8tDfXV987fMnG2kt3nUjvUjEeBgQeMl,0,NTA,133,0.9323,scruples,NTA,0,0,1,818,4dad340955e8ccf4d0494418eae32c405ccc6787bbf7becdb29c47a618d81f1e,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,791,0,ACCEPT_WITH_MODIFICATION|ACCEPT|ACCEPT,2,1,0,0,1,1,1,reader_1_noedge,1,1,3,0,0,1,,,,,3.333,17,25616,8947,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,NTA|NTA|NTA,NTA|NTA|NTA
multivendor,deliberation_ncot,as_asker,nLZvA4Z6DkmphyPNPVcds1OqiABiRMnV,0,NTA,316,0.9399,scruples,NTA,0,0,1,860,aaad844c89f4b80f301a9653ab9c58ed781a0de1e5746977bef7964bf348040a,,,1,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,662,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT,1,2,0,0,2,2,2,reader_1_noedge|reader_2_noedge|reader_3_noedge,1,2,3,0,0,1,,,,,3.667,17,22101,8052,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,NTA|NAH|NTA,NTA|NAH|NTA
multivendor,deliberation_ncot,as_asker,nO4i7h5jRsOSQBsDBXe4P23sowKUDmCl,0,NTA,50,0.94,scruples,NTA,0,0,1,643,981e8d9e8605071c8a651f16b6275c530e0616591458ea398079fe6b18e4c71e,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,748,0,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,reader_1_noedge|reader_2_noedge|reader_3_noedge,1,0,3,0,0,1,,,,,5.0,17,27756,11238,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,ESH|NTA|NTA,NTA|NTA|NTA
multivendor,deliberation_ncot,as_asker,nkHKjwQtRElbFuGKsr6ldFn4VSkgjDRg,0,NTA,69,0.913,scruples,NTA,0,0,1,567,fc7e668cd813495c8f67f6def6d45d9b02f42d605eb01366f7f585615e17dc93,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,702,0,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,,1,0,3,0,0,1,,,,,5.0,17,25042,12142,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,NTA|NTA|NTA,NTA|NTA|NTA
multivendor,deliberation_ncot,as_asker,qfKZdQoiGtpqufdzpJE0nxP5XtxkGbeU,0,NTA,145,0.9241,scruples,NTA,0,0,1,997,0e43cd3ae84d7c75758299b47727f9a173012f94ac0bdc20ff484dc2ea724954,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,859,0,ACCEPT|ACCEPT_WITH_MODIFICATION|REJECT,1,1,1,0,2,2,1,reader_1_noedge|reader_2_noedge,1,0,1,2,0,0,reader_2_noedge|reader_3_noedge,,,,3.333,17,25573,9293,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,NTA|NTA|NAH,NTA|NTA|NAH
multivendor,deliberation_ncot,as_asker,qjkNeYm57CSOMDzfyOA7ZKIIDpGHWucy,0,NTA,164,0.9634,scruples,ESH,0,1,0,888,db9d30dbf1ec0d0891a29987093b90c8e7887c527e93e0ecf693d90e4ebef0a6,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,814,1,ACCEPT|ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION,1,2,0,0,2,2,2,reader_2_noedge|reader_3_noedge,1,2,3,0,0,1,,,,,5.0,17,26871,10496,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,NTA|NTA|ESH,NTA|NTA|ESH
multivendor,deliberation_ncot,as_asker,rBXp837K6HOHjZEdH7rmR2yXd2RLV9yT,0,NTA,491,0.9185,scruples,NTA,0,0,1,1054,3baae627b388b31aedb3fcb628dadb54167705837e09ed5e25306bad9b22e29b,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,638,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT,1,2,0,0,2,2,2,reader_1_noedge|reader_2_noedge|reader_3_noedge,1,2,3,0,0,1,,,,,5.0,17,31241,12213,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,NTA|NTA|NTA,NTA|NTA|NTA
multivendor,deliberation_ncot,as_asker,nvg9OJkeg1mzNppT4PMLWnJ8ipMxFsMv,0,NTA,111,0.955,scruples,NTA,0,0,1,664,01e738d66ae91b1562f3929a247163b847fa6ad62b05a758774a18c20c68033d,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,643,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT,1,2,0,0,2,2,0,,0,2,3,0,0,1,,,,,3.333,17,24389,9738,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,NTA|NTA|NTA,NTA|NTA|NTA
multivendor,deliberation_ncot,as_asker,rFPsejkZBWDaloyXTblMAIodbktN7Dja,0,NTA,122,0.9262,scruples,NTA,0,0,1,931,1bdb78a9d0d24c46b07b2ec3673918ae4fea887fac5c3a59212052763478df17,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,877,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT,1,2,0,0,2,2,2,reader_1_noedge|reader_2_noedge|reader_3_noedge,1,2,3,0,0,1,,,,,3.333,17,21576,8812,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,NTA|NTA|NTA,NTA|NTA|NTA
multivendor,deliberation_ncot,as_asker,rGagmxfHH57IoVvStb8nNv6CNuAUHiU7,0,NTA,138,0.9058,scruples,NTA,0,0,1,573,4d4961e6e53c4eb1046ffe0dad28b9966aa2427fcaddbf2003de359240a3a934,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,860,0,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,,1,0,3,0,0,1,,,,,5.0,17,31631,9619,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,NTA|NTA|NTA,NTA|NTA|NTA
multivendor,deliberation_ncot,as_asker,siXiTPGfOGwIBkACVcbiu7tA9xDfB2Pe,0,NTA,104,0.9712,scruples,NTA,0,0,1,896,3b1326d8cab21a525e6765e1729ed170d73d6e63dfd6f5fdbb6df1f71d4d224f,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,929,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT,1,2,0,0,2,2,1,reader_2_noedge|reader_3_noedge,1,1,2,1,0,0,reader_1_noedge,,,,5.0,17,30817,13121,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,ESH|NTA|NTA,ESH|NTA|NTA
multivendor,deliberation_ncot,as_asker,tFdeoNTUlvIf9m7aN0CqDXkQFMZdjP3b,0,NTA,376,0.9122,scruples,NTA,0,0,1,826,b5931b661f5e13eb603bcf41e9d4fcfbad50f551bcd4d6233be985a90009982d,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,894,0,ACCEPT|ACCEPT_WITH_MODIFICATION|REJECT,1,1,1,0,2,2,0,,0,1,2,1,0,0,reader_3_noedge,,,,3.333,17,30063,12315,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,ESH|NTA|ESH,NTA|NTA|ESH
multivendor,deliberation_ncot,as_asker,tkex0MxtTAdqiavIg4BmVNxKyxImHOne,0,NTA,64,0.9219,scruples,NTA,0,0,1,732,a88efcf3ec7b5a1fc48cd5f19dbc78c64e4211c88ddb7045ae877089e6c25725,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,869,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT,1,2,0,0,2,2,2,reader_1_noedge|reader_2_noedge|reader_3_noedge,1,2,3,0,0,1,,,,,3.333,17,25588,9815,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,NAH|NTA|NTA,NTA|NTA|NTA
multivendor,deliberation_ncot,as_asker,uZmoyRWoZnrioR1FQ17mrDJ7uH51it4i,0,NTA,139,0.9353,scruples,NTA,0,0,1,869,ce85cc725c61242b07bdb9543cecc5e1109e3655b552a82d12ab0ddbe46f1e6d,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,883,0,ACCEPT_WITH_MODIFICATION|ACCEPT|ACCEPT,2,1,0,0,1,1,1,reader_1_noedge|reader_2_noedge|reader_3_noedge,1,1,3,0,0,1,,,,,3.333,17,25104,10288,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,NTA|NTA|NTA,NTA|NTA|NTA
multivendor,deliberation_ncot,as_asker,ucaJYwc2tbsU1X2Q6SXhq6wdHxwUtloO,0,NTA,125,0.952,scruples,NTA,0,0,1,888,ecfa75836023e7cef36d6c5e3277359e4979e693a08d1ea0b26d0be344638080,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,669,0,REJECT|ACCEPT_WITH_MODIFICATION|ACCEPT,1,1,1,0,2,2,2,reader_1_noedge|reader_2_noedge|reader_3_noedge,1,2,3,0,0,1,,,,,3.333,17,28127,11097,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,ESH|NTA|NTA,ESH|NTA|NTA
multivendor,deliberation_ncot,as_asker,v0Da9xfEsHi5lxPn8DOt4rWL13jsX8Ng,0,NTA,50,0.94,scruples,NTA,0,0,1,732,0f7b5256f9255d7d813297d78496979d33731136239cac74be5228377128ebae,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,645,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT,1,2,0,0,2,2,2,reader_1_noedge|reader_2_noedge|reader_3_noedge,1,2,3,0,0,1,,,,,3.333,17,30174,9570,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,ESH|UNRESOLVED|NTA,NTA|UNRESOLVED|NTA
multivendor,deliberation_ncot,as_asker,uinJ5VBKH23YZk72mChQasIFcXN3blaQ,0,NTA,63,0.9683,scruples,NTA,0,0,1,755,ad93d2069ab15bd5fc590643d0d0a2de590c1ffacb46786ba36c16123295062e,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,669,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT,1,2,0,0,2,2,2,reader_1_noedge|reader_2_noedge|reader_3_noedge,1,2,3,0,0,1,,,,,5.0,17,32700,13231,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,NTA|NTA|NTA,NTA|NTA|NTA
multivendor,deliberation_ncot,as_asker,vZQ170MkFgmok3Gpq3xQneEOfTUpM2DI,0,NTA,76,0.9868,scruples,NTA,0,0,1,667,d079274aaccf06bddb87e4a6254785160888ab6ddca18159a636a59419b15e4b,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,849,0,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,,1,0,3,0,0,1,,,,,5.0,17,31178,10438,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,NTA|NTA|NTA,NTA|NTA|NTA
multivendor,deliberation_ncot,as_asker,vkY7yOdSV3fGkSXPJ6dMEHuE4NFeAhbh,0,NTA,63,0.9683,scruples,NTA,0,0,1,1055,76bf477c29ada549911c2f5d473e8fc9e6b8034d27ceebed73fce57b87b999ef,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,994,0,ACCEPT_WITH_MODIFICATION|ACCEPT|ACCEPT,2,1,0,0,1,1,1,reader_1_noedge,1,1,3,0,0,1,,,,,3.333,17,30748,9444,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,NTA|NTA|NTA,NTA|NTA|NTA
multivendor,deliberation_ncot,as_asker,ve49UPTrL6utJsvFS2RSF3p0X0yZtTFW,0,NTA,69,0.971,scruples,NTA,0,0,1,1056,9481e64c2808cba50a3ee318bace4c2dde151f32c3b52ed908a14b24563b7ded,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,826,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT,1,2,0,0,2,2,2,reader_1_noedge|reader_2_noedge|reader_3_noedge,1,2,3,0,0,1,,,,,5.0,17,29095,12103,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,ESH|NTA|NTA,ESH|NTA|NTA
multivendor,deliberation_ncot,as_asker,vgc88Ifx34HzMO9So0JLWiJjpPvshOf0,0,NTA,144,0.9583,scruples,NTA,0,0,1,618,40327811811d4ae03b2d960f329d7703d9ba78e35ec67d0b04488b5ba481d383,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,1057,0,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,,1,0,3,0,0,1,,,,,3.333,17,30991,10619,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,NTA|NTA|NTA,NTA|NTA|NTA
multivendor,deliberation_ncot,as_asker,vxBu6146zlDTwtsSpzQf5WzG5gA9VNVY,0,NTA,82,0.9634,scruples,NTA,0,0,1,971,487584e89fc9e6c7d5b8bbfd13b446e6112662ca1c7e24e75cc240400ad9cd45,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,743,0,ACCEPT|ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION,1,2,0,0,2,2,1,reader_1_noedge|reader_2_noedge,1,1,2,1,0,0,reader_3_noedge,,,,5.0,17,33171,10595,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,ESH|NTA|ESH,NTA|NTA|ESH
multivendor,deliberation_ncot,as_asker,wgJKZA41Y9hXYb5prXSUoRYRL758WlDL,0,NTA,64,0.9062,scruples,NTA,0,0,1,598,ca707c97e7647737d66aeb65bebcc3f7dc7367e48d2328aa0e517b782bedeaf6,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,762,0,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,,1,0,3,0,0,1,,,,,3.333,17,30105,9661,0,0,claude-haiku-4-5|gpt-5.4-nano|grok-4-1-fast-reasoning,reader_1_noedge|reader_2_noedge|reader_3_noedge,NTA|NTA|NTA,NTA|NTA|NTA
