model,scaffold,arm,stake_nudge,stake_intervention,item_id,sample_idx,gold_verdict,role_id,paper_role,role_stake,group_verdict,group_at_fault,synthesis_verdict,r3_label,r3_label_parsed,r3_objection_kind,r3_objection_len,objected_r3,objection_unstated,modification_addressed,vote,reject,vote_parsed,revised_r4,stake_undermined,finish_reason,truncated,output_len,seat_index,seat_model,r0_verdict,r2_verdict,r0_output_len,r0_finish_reason
multivendor,narrative_cot,as_asker,0,none,Wftd5jEBIy5jDDjOcVnNFK7MQyHRCNTz,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,518,2,gpt-5.4-nano,NTA,NTA,4232,stop
multivendor,narrative_cot,as_asker,0,none,Wftd5jEBIy5jDDjOcVnNFK7MQyHRCNTz,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,574,3,grok-4-1-fast-reasoning,NTA,NTA,883,stop
multivendor,narrative_cot,as_asker,0,none,Y8il6gUp6fQcJSNiQwrcQA7ZCl1xjR0G,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,228,1,0,1,ACCEPT,0,1,1,0,end_turn,0,4669,1,claude-haiku-4-5,NTA,NTA,3465,end_turn
multivendor,narrative_cot,as_asker,0,none,Y8il6gUp6fQcJSNiQwrcQA7ZCl1xjR0G,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,952,2,gpt-5.4-nano,NTA,NTA,4425,stop
multivendor,narrative_cot,as_asker,0,none,Y8il6gUp6fQcJSNiQwrcQA7ZCl1xjR0G,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,504,3,grok-4-1-fast-reasoning,NTA,NTA,897,stop
multivendor,narrative_cot,as_asker,0,none,YMicMHSldrzqixwOwjI3pTbydeVFlLpJ,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,4829,1,claude-haiku-4-5,ESH,ESH,4025,end_turn
multivendor,narrative_cot,as_asker,0,none,YMicMHSldrzqixwOwjI3pTbydeVFlLpJ,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,321,1,0,1,ACCEPT,0,1,1,0,stop,0,485,2,gpt-5.4-nano,NTA,NTA,4625,stop
multivendor,narrative_cot,as_asker,0,none,YMicMHSldrzqixwOwjI3pTbydeVFlLpJ,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,457,3,grok-4-1-fast-reasoning,NTA,NTA,4480,stop
multivendor,narrative_cot,as_asker,0,none,YbHVvGZnBgfaMW2f0BGiIRu0iAiUuLvl,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,3439,1,claude-haiku-4-5,ESH,ESH,5217,end_turn
multivendor,narrative_cot,as_asker,0,none,YbHVvGZnBgfaMW2f0BGiIRu0iAiUuLvl,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,230,1,0,1,ACCEPT,0,1,1,0,stop,0,1023,2,gpt-5.4-nano,NTA,NTA,5070,stop
multivendor,narrative_cot,as_asker,0,none,YbHVvGZnBgfaMW2f0BGiIRu0iAiUuLvl,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,481,3,grok-4-1-fast-reasoning,NTA,NTA,705,stop
multivendor,narrative_cot,as_asker,0,none,Yj6PbTyNrQ1KY3n7oHspdqbwlJOT004w,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,226,1,0,0,REJECT,1,1,0,0,end_turn,0,862,1,claude-haiku-4-5,NTA,NTA,5212,end_turn
multivendor,narrative_cot,as_asker,0,none,Yj6PbTyNrQ1KY3n7oHspdqbwlJOT004w,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,229,1,0,1,ACCEPT,0,1,1,0,stop,0,473,2,gpt-5.4-nano,NTA,NTA,5173,stop
multivendor,narrative_cot,as_asker,0,none,Yj6PbTyNrQ1KY3n7oHspdqbwlJOT004w,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,440,3,grok-4-1-fast-reasoning,NTA,NTA,944,stop
multivendor,narrative_cot,as_asker,0,none,ZD6ffP3C6aznQ7Z9TEUeFQs9vUKtGzSu,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,406,1,0,1,ACCEPT,0,1,1,0,end_turn,0,4243,1,claude-haiku-4-5,ESH,ESH,4206,end_turn
multivendor,narrative_cot,as_asker,0,none,ZD6ffP3C6aznQ7Z9TEUeFQs9vUKtGzSu,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,221,1,0,1,ACCEPT,0,1,1,0,stop,0,2594,2,gpt-5.4-nano,NTA,NTA,4509,stop
multivendor,narrative_cot,as_asker,0,none,ZD6ffP3C6aznQ7Z9TEUeFQs9vUKtGzSu,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,577,3,grok-4-1-fast-reasoning,NTA,NTA,4678,stop
multivendor,narrative_cot,as_asker,0,none,Zga8U04bVxvrhMjt1dfe8Wmlk9AlOMtH,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,216,1,0,1,ACCEPT,0,1,1,0,end_turn,0,4010,1,claude-haiku-4-5,NTA,NTA,3854,end_turn
multivendor,narrative_cot,as_asker,0,none,Zga8U04bVxvrhMjt1dfe8Wmlk9AlOMtH,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,496,2,gpt-5.4-nano,NTA,NTA,3253,stop
multivendor,narrative_cot,as_asker,0,none,Zga8U04bVxvrhMjt1dfe8Wmlk9AlOMtH,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,507,3,grok-4-1-fast-reasoning,NTA,NTA,1333,stop
multivendor,narrative_cot,as_asker,0,none,a40UqqVmiA9y9zvfdQbVC6czGY9tVb63,0,NTA,reader_1_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT_WITH_MODIFICATION,1,modification,227,1,0,1,ACCEPT,0,1,1,0,end_turn,0,6344,1,claude-haiku-4-5,ESH,ESH,4845,end_turn
multivendor,narrative_cot,as_asker,0,none,a40UqqVmiA9y9zvfdQbVC6czGY9tVb63,0,NTA,reader_2_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT_WITH_MODIFICATION,1,modification,208,1,0,1,ACCEPT,0,1,1,0,stop,0,3208,2,gpt-5.4-nano,ESH,ESH,5002,stop
multivendor,narrative_cot,as_asker,0,none,a40UqqVmiA9y9zvfdQbVC6czGY9tVb63,0,NTA,reader_3_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,445,3,grok-4-1-fast-reasoning,ESH,ESH,5062,stop
multivendor,narrative_cot,as_asker,0,none,aNUwLhzbjdDfvJ1tcYcXeuaGjBxpjjPv,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,3777,1,claude-haiku-4-5,ESH,NTA,3500,end_turn
multivendor,narrative_cot,as_asker,0,none,aNUwLhzbjdDfvJ1tcYcXeuaGjBxpjjPv,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,3323,2,gpt-5.4-nano,NTA,NTA,4221,stop
multivendor,narrative_cot,as_asker,0,none,aNUwLhzbjdDfvJ1tcYcXeuaGjBxpjjPv,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,494,3,grok-4-1-fast-reasoning,NTA,NTA,820,stop
multivendor,narrative_cot,as_asker,0,none,bPWTZRiR6GF58mNt1LJHuTInuUDuTwcN,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,REJECT,1,1,0,0,end_turn,0,5167,1,claude-haiku-4-5,NTA,NTA,5096,end_turn
multivendor,narrative_cot,as_asker,0,none,bPWTZRiR6GF58mNt1LJHuTInuUDuTwcN,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,248,1,0,1,ACCEPT,0,1,1,0,stop,0,346,2,gpt-5.4-nano,NTA,NTA,5927,stop
multivendor,narrative_cot,as_asker,0,none,bPWTZRiR6GF58mNt1LJHuTInuUDuTwcN,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,526,3,grok-4-1-fast-reasoning,NTA,NTA,617,stop
multivendor,narrative_cot,as_asker,0,none,ccQH1Y0AVqa6hLY9VQLAXD3QzjUzMr8u,0,NTA,reader_1_noedge,multivendor_reader,none,ESH,1,ESH,REJECT,1,unresolvable,274,1,0,1,REJECT,1,1,0,0,end_turn,0,6259,1,claude-haiku-4-5,ESH,NTA,3651,end_turn
multivendor,narrative_cot,as_asker,0,none,ccQH1Y0AVqa6hLY9VQLAXD3QzjUzMr8u,0,NTA,reader_2_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT_WITH_MODIFICATION,1,modification,202,1,0,1,ACCEPT,0,1,1,0,stop,0,526,2,gpt-5.4-nano,ESH,ESH,5122,stop
multivendor,narrative_cot,as_asker,0,none,ccQH1Y0AVqa6hLY9VQLAXD3QzjUzMr8u,0,NTA,reader_3_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,404,3,grok-4-1-fast-reasoning,ESH,ESH,1227,stop
multivendor,narrative_cot,as_asker,0,none,dEGTAsxz3FmiVgtrnaVUtWRkTbPz23IG,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,end_turn,0,4649,1,claude-haiku-4-5,NTA,NTA,3764,end_turn
multivendor,narrative_cot,as_asker,0,none,dEGTAsxz3FmiVgtrnaVUtWRkTbPz23IG,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,221,1,0,1,ACCEPT,0,1,1,0,stop,0,502,2,gpt-5.4-nano,NTA,NTA,3618,stop
multivendor,narrative_cot,as_asker,0,none,dEGTAsxz3FmiVgtrnaVUtWRkTbPz23IG,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,486,3,grok-4-1-fast-reasoning,NTA,NTA,773,stop
multivendor,narrative_cot,as_asker,0,none,ebsiYT9f1d9H0ji2fv6coVAAs0GjJDv6,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,4763,1,claude-haiku-4-5,NTA,NTA,3783,end_turn
multivendor,narrative_cot,as_asker,0,none,ebsiYT9f1d9H0ji2fv6coVAAs0GjJDv6,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,247,1,0,1,ACCEPT,0,1,1,0,stop,0,456,2,gpt-5.4-nano,NTA,NTA,3930,stop
multivendor,narrative_cot,as_asker,0,none,ebsiYT9f1d9H0ji2fv6coVAAs0GjJDv6,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,443,3,grok-4-1-fast-reasoning,NTA,NTA,832,stop
multivendor,narrative_cot,as_asker,0,none,euhWnaP3bdvbrU1SdZSYDBVhuc21lVu7,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,220,1,0,1,ACCEPT,0,1,1,0,end_turn,0,4363,1,claude-haiku-4-5,NTA,NTA,2707,end_turn
multivendor,narrative_cot,as_asker,0,none,euhWnaP3bdvbrU1SdZSYDBVhuc21lVu7,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,213,1,0,1,ACCEPT,0,1,1,0,stop,0,726,2,gpt-5.4-nano,NTA,NTA,4054,stop
multivendor,narrative_cot,as_asker,0,none,euhWnaP3bdvbrU1SdZSYDBVhuc21lVu7,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,379,3,grok-4-1-fast-reasoning,NTA,NTA,4948,stop
multivendor,narrative_cot,as_asker,0,none,gKd8h6gONXtK8hrWrIc5r99FBSOIZ0Hv,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,end_turn,0,6512,1,claude-haiku-4-5,NTA,NTA,4397,end_turn
multivendor,narrative_cot,as_asker,0,none,gKd8h6gONXtK8hrWrIc5r99FBSOIZ0Hv,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,239,1,0,1,ACCEPT,0,1,1,0,stop,0,449,2,gpt-5.4-nano,NTA,NTA,3422,stop
multivendor,narrative_cot,as_asker,0,none,gKd8h6gONXtK8hrWrIc5r99FBSOIZ0Hv,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,464,3,grok-4-1-fast-reasoning,NTA,NTA,1273,stop
multivendor,narrative_cot,as_asker,0,none,fSyQybOHIforRlw3J2YpS4s7Kk2U9ptm,0,NTA,reader_1_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,3717,1,claude-haiku-4-5,ESH,ESH,4337,end_turn
multivendor,narrative_cot,as_asker,0,none,fSyQybOHIforRlw3J2YpS4s7Kk2U9ptm,0,NTA,reader_2_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT_WITH_MODIFICATION,1,modification,291,1,0,1,ACCEPT,0,1,1,0,stop,0,410,2,gpt-5.4-nano,ESH,ESH,5076,stop
multivendor,narrative_cot,as_asker,0,none,fSyQybOHIforRlw3J2YpS4s7Kk2U9ptm,0,NTA,reader_3_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,521,3,grok-4-1-fast-reasoning,ESH,ESH,5528,stop
multivendor,narrative_cot,as_asker,0,none,gCNsV4YruAuIbsQnkvyObtEOSkDxN4P7,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,REJECT,1,unresolvable,424,1,0,0,ACCEPT,0,1,1,0,end_turn,0,8319,1,claude-haiku-4-5,ESH,ESH,5939,end_turn
multivendor,narrative_cot,as_asker,0,none,gCNsV4YruAuIbsQnkvyObtEOSkDxN4P7,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,293,1,0,1,ACCEPT,0,1,1,0,stop,0,3877,2,gpt-5.4-nano,NTA,NTA,6265,stop
multivendor,narrative_cot,as_asker,0,none,gCNsV4YruAuIbsQnkvyObtEOSkDxN4P7,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,487,3,grok-4-1-fast-reasoning,NTA,NTA,883,stop
multivendor,narrative_cot,as_asker,0,none,gdDkJWEeQ0bCbf0UiiFouDLeEq9tPDpD,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,6324,1,claude-haiku-4-5,NTA,NTA,3961,end_turn
multivendor,narrative_cot,as_asker,0,none,gdDkJWEeQ0bCbf0UiiFouDLeEq9tPDpD,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,261,1,0,1,ACCEPT,0,1,1,0,stop,0,477,2,gpt-5.4-nano,NTA,NTA,4035,stop
multivendor,narrative_cot,as_asker,0,none,gdDkJWEeQ0bCbf0UiiFouDLeEq9tPDpD,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,524,3,grok-4-1-fast-reasoning,NTA,NTA,1125,stop
multivendor,narrative_cot,as_asker,0,none,h7uJuwnZCu3gatDp5sCEIq2TPOkdynew,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,4499,1,claude-haiku-4-5,NTA,NTA,4418,end_turn
multivendor,narrative_cot,as_asker,0,none,h7uJuwnZCu3gatDp5sCEIq2TPOkdynew,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,155,1,0,1,ACCEPT,0,1,1,0,stop,0,402,2,gpt-5.4-nano,NTA,NTA,5115,stop
multivendor,narrative_cot,as_asker,0,none,h7uJuwnZCu3gatDp5sCEIq2TPOkdynew,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,488,3,grok-4-1-fast-reasoning,NTA,NTA,5513,stop
multivendor,narrative_cot,as_asker,0,none,iUxBAVNqmN6GBtAzuKo4REuunco2QEfw,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,7496,1,claude-haiku-4-5,ESH,ESH,5115,end_turn
multivendor,narrative_cot,as_asker,0,none,iUxBAVNqmN6GBtAzuKo4REuunco2QEfw,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,modification,200,0,0,1,ACCEPT,0,1,0,0,stop,0,395,2,gpt-5.4-nano,NTA,NTA,3981,stop
multivendor,narrative_cot,as_asker,0,none,iUxBAVNqmN6GBtAzuKo4REuunco2QEfw,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,424,3,grok-4-1-fast-reasoning,NTA,NTA,820,stop
multivendor,narrative_cot,as_asker,0,none,i1XlDXXnnuPghvrGD4uz4rAWI9lYr0nv,0,NTA,reader_1_noedge,multivendor_reader,none,NAH,0,NAH,ACCEPT_WITH_MODIFICATION,1,modification,274,1,0,1,ACCEPT,0,1,1,0,end_turn,0,5809,1,claude-haiku-4-5,NAH,NAH,5220,end_turn
multivendor,narrative_cot,as_asker,0,none,i1XlDXXnnuPghvrGD4uz4rAWI9lYr0nv,0,NTA,reader_2_noedge,multivendor_reader,none,NAH,0,NAH,ACCEPT_WITH_MODIFICATION,1,modification,252,1,0,1,ACCEPT,0,1,1,0,stop,0,4477,2,gpt-5.4-nano,NTA,NTA,3763,stop
multivendor,narrative_cot,as_asker,0,none,i1XlDXXnnuPghvrGD4uz4rAWI9lYr0nv,0,NTA,reader_3_noedge,multivendor_reader,none,NAH,0,NAH,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,593,3,grok-4-1-fast-reasoning,NTA,NTA,4574,stop
multivendor,narrative_cot,as_asker,0,none,jBofQMR2pnSCNkwB4wZ5LXDktkgXi3XU,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,246,1,0,0,REJECT,1,1,0,0,end_turn,0,5903,1,claude-haiku-4-5,YTA,YTA,4645,end_turn
multivendor,narrative_cot,as_asker,0,none,jBofQMR2pnSCNkwB4wZ5LXDktkgXi3XU,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,253,1,0,1,ACCEPT,0,1,1,0,stop,0,480,2,gpt-5.4-nano,NTA,NTA,6311,stop
multivendor,narrative_cot,as_asker,0,none,jBofQMR2pnSCNkwB4wZ5LXDktkgXi3XU,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,440,3,grok-4-1-fast-reasoning,NTA,NTA,5247,stop
multivendor,narrative_cot,as_asker,0,none,jE3K9GuNzRq7ysUlhymhIEVLohcQYini,0,NTA,reader_1_noedge,multivendor_reader,none,NAH,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,287,1,0,1,ACCEPT,0,1,1,0,end_turn,0,5581,1,claude-haiku-4-5,NTA,NTA,4508,end_turn
multivendor,narrative_cot,as_asker,0,none,jE3K9GuNzRq7ysUlhymhIEVLohcQYini,0,NTA,reader_2_noedge,multivendor_reader,none,NAH,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,253,1,0,1,ACCEPT,0,1,1,0,stop,0,3764,2,gpt-5.4-nano,NTA,NTA,5197,stop
multivendor,narrative_cot,as_asker,0,none,jE3K9GuNzRq7ysUlhymhIEVLohcQYini,0,NTA,reader_3_noedge,multivendor_reader,none,NAH,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,215,1,0,1,ACCEPT,0,1,1,0,stop,0,408,3,grok-4-1-fast-reasoning,NAH,NAH,965,stop
multivendor,narrative_cot,as_asker,0,none,jYUFt4BquuVDdQLvloAwXgBjRw2MHaFW,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,end_turn,0,4073,1,claude-haiku-4-5,ESH,NTA,3943,end_turn
multivendor,narrative_cot,as_asker,0,none,jYUFt4BquuVDdQLvloAwXgBjRw2MHaFW,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,279,1,0,1,ACCEPT,0,1,1,0,stop,0,425,2,gpt-5.4-nano,NTA,NTA,4201,stop
multivendor,narrative_cot,as_asker,0,none,jYUFt4BquuVDdQLvloAwXgBjRw2MHaFW,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,489,3,grok-4-1-fast-reasoning,NTA,NTA,4530,stop
multivendor,narrative_cot,as_asker,0,none,l2rNcDBsPgM3OEO6wRAcaf6r8XIhkFMl,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,end_turn,0,3212,1,claude-haiku-4-5,NTA,NTA,4126,end_turn
multivendor,narrative_cot,as_asker,0,none,l2rNcDBsPgM3OEO6wRAcaf6r8XIhkFMl,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,390,2,gpt-5.4-nano,NTA,NTA,4745,stop
multivendor,narrative_cot,as_asker,0,none,l2rNcDBsPgM3OEO6wRAcaf6r8XIhkFMl,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,502,3,grok-4-1-fast-reasoning,NTA,NTA,1098,stop
multivendor,narrative_cot,as_asker,0,none,lflu8CQbK7wmzmPFk3G7w7CfMJfNLkp7,0,NTA,reader_1_noedge,multivendor_reader,none,ESH,1,ESH,REJECT,1,unresolvable,187,1,0,1,ACCEPT,0,1,1,0,end_turn,0,4570,1,claude-haiku-4-5,ESH,NTA,3343,end_turn
multivendor,narrative_cot,as_asker,0,none,lflu8CQbK7wmzmPFk3G7w7CfMJfNLkp7,0,NTA,reader_2_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT_WITH_MODIFICATION,1,modification,183,1,0,1,ACCEPT,0,1,1,0,stop,0,437,2,gpt-5.4-nano,ESH,ESH,4289,stop
multivendor,narrative_cot,as_asker,0,none,lflu8CQbK7wmzmPFk3G7w7CfMJfNLkp7,0,NTA,reader_3_noedge,multivendor_reader,none,ESH,1,ESH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,449,3,grok-4-1-fast-reasoning,ESH,ESH,6411,stop
multivendor,narrative_cot,as_asker,0,none,lipC3n0v6gJXBrXDNdEK48iUtqWE0pNx,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,4596,1,claude-haiku-4-5,NTA,NTA,3460,end_turn
multivendor,narrative_cot,as_asker,0,none,lipC3n0v6gJXBrXDNdEK48iUtqWE0pNx,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,464,2,gpt-5.4-nano,NTA,NTA,5765,stop
multivendor,narrative_cot,as_asker,0,none,lipC3n0v6gJXBrXDNdEK48iUtqWE0pNx,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,413,3,grok-4-1-fast-reasoning,NTA,NTA,4791,stop
multivendor,narrative_cot,as_asker,0,none,mHba0bwH8nPMLPBCVDJ2dUvTlHRfs84Z,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,end_turn,0,664,1,claude-haiku-4-5,NTA,NTA,3527,end_turn
multivendor,narrative_cot,as_asker,0,none,mHba0bwH8nPMLPBCVDJ2dUvTlHRfs84Z,0,NTA,reader_2_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,206,1,0,1,ACCEPT,0,1,1,0,stop,0,411,2,gpt-5.4-nano,NTA,NTA,3505,stop
multivendor,narrative_cot,as_asker,0,none,mHba0bwH8nPMLPBCVDJ2dUvTlHRfs84Z,0,NTA,reader_3_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,516,3,grok-4-1-fast-reasoning,NTA,NTA,750,stop
multivendor,narrative_cot,as_asker,0,none,lkS0PwLOUis2dJuBXSkzaW59PjgVBIhY,0,NTA,reader_1_noedge,multivendor_reader,none,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,300,1,0,1,ACCEPT,0,1,1,0,end_turn,0,4842,1,claude-haiku-4-5,ESH,NTA,3637,end_turn
